Departamento,Unnamed: 1,Descrição,Seção,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Estoque mínimo,Estoque Máximo,Curva,Unnamed: 17,Estoque min,Estoque max,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Carteira
FECHADURAS,1006017,ITEM DESCONTINUADO - TRAVA ELETROMAGNÉTICA 110V - CINZA SEM MODULO,TRAVA ELETROMAGNETICA ,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1002019,FECHADURA AGL- AL100R - 12V CINZA - AJUST. CH.SIMP. F.ESP.,FECHADURA AGL - AL100R,0,0,0,-6,-117,-117,-117,-117,-117,-117,-167,-266,B,84,50,149,0,0,0,0,0,0,,0x17
FECHADURAS,1004280,FECHADURA AGL- MINI - 12V PRETA - AJUST. A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,-5,-17,-17,-17,-17,-17,-17,-33,-66,B,30,16,49,0,0,0,0,0,0,,0x17
FECHADURAS,1001543,FECHADURA AGL- AL100 - 12V PRETA - 42MM A. INT. CH.SIMP. F.ESP.,FECHADURA AGL - AL100,0,0,0,-4,-14,-14,-14,-14,-14,-14,-208,-595,A,40,194,581,0,0,0,0,0,0,,0x17
FECHADURAS,1002501,FECHADURA ELÉTRICA AL100R BIO CARD PRETA,FECHADURA AL100R CARD,0,0,0,0,-194,-202,-252,-252,-252,-252,-310,-425,C,38,58,173,0,0,0,0,0,0,,0x17
FECHADURAS,1004191,FECHADURA AGL- MINI - 12V CINZA - AJUST. A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,-56,-56,-56,-56,-56,-56,-103,-196,B,44,47,140,0,0,0,0,0,0,,0x17
FECHADURAS,1201008,FECHADURA AGL PVR2E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,-42,-42,-42,-42,-42,-42,-79,-152,B,16,37,110,0,0,0,0,0,0,,0x17
FECHADURAS,1011082,"FECHADURA ELETR. AGL ULTRA CARD PRETA MIFARE 13,56 MHZ - 42MM CH. E-CODE F.ESP.",FECHADURA ULTRA,35,0,0,0,-35,-35,-35,-35,-35,-35,-81,-173,C,8,46,138,0,0,0,0,0,0,,0x17
FECHADURAS,1201006,FECHADURA AGL PV200F1E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,-34,-34,-34,-34,-34,-34,-47,-72,B,7,13,38,0,0,0,0,0,0,,0x17
FECHADURAS,1201003,FECHADURA AGL PV200F1I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,-29,-29,-29,-29,-29,-29,-85,-198,B,24,56,169,0,0,0,0,0,0,,0x17
